avg_received_packets,avg_steps_for_arrival,success_rate,avg_hop
7.086866746698679,5.894117647058824,1.0,1.964705882352941
7.148043217286915,5.858823529411764,1.0,1.9529411764705882
6.272989195678272,6.26218487394958,1.0,2.0873949579831934
5.375078031212485,6.862184873949579,1.0,2.287394957983193
7.515822328931573,5.7176470588235295,1.0,1.9058823529411764
6.042448979591836,6.514285714285714,1.0,2.1714285714285713
6.80547418967587,6.015126050420168,1.0,2.0050420168067227
7.5242737094837935,5.7025210084033615,1.0,1.9008403361344537
7.072797118847539,5.873949579831932,1.0,1.9579831932773109
6.583097238895558,6.085714285714285,1.0,2.0285714285714285
7.538103241296518,5.788235294117647,1.0,1.9294117647058824
6.472076830732293,6.181512605042017,1.0,2.060504201680672
7.194333733493397,5.929411764705883,1.0,1.9764705882352942
6.526146458583433,6.070588235294117,1.0,2.023529411764706
7.396494597839136,5.757983193277311,1.0,1.919327731092437
6.685954381752701,6.060504201680672,1.0,2.0201680672268907
7.296374549819928,5.783193277310924,1.0,1.9277310924369748
6.1938055222088835,6.181512605042017,1.0,2.060504201680672
6.200048019207683,6.146218487394958,1.0,2.048739495798319
6.964753901560624,5.984873949579832,1.0,1.9949579831932773
6.2111884753901565,6.20672268907563,1.0,2.0689075630252103
6.033133253301321,6.347899159663865,1.0,2.115966386554622
6.911260504201681,6.035294117647059,1.0,2.011764705882353
6.749099639855943,6.085714285714285,1.0,2.0285714285714285
6.0350540216086435,6.211764705882353,1.0,2.070588235294118
7.741176470588235,5.652100840336135,1.0,1.8840336134453781
7.248355342136855,5.878991596638656,1.0,1.9596638655462184
6.639663865546218,6.045378151260504,1.0,2.015126050420168
5.430972388955582,6.751260504201681,1.0,2.250420168067227
6.7899639855942375,5.979831932773109,1.0,1.9932773109243698
5.979639855942377,6.332773109243697,1.0,2.110924369747899
6.303481392557023,6.121008403361344,1.0,2.0403361344537814
7.750924369747899,5.5966386554621845,1.0,1.865546218487395
5.6862905162064825,6.504201680672269,1.0,2.168067226890756
6.580216086434574,6.110924369747899,1.0,2.0369747899159663
7.4594477791116445,5.803361344537815,1.0,1.934453781512605
6.473373349339736,6.136134453781513,1.0,2.045378151260504
6.193181272509004,6.2823529411764705,1.0,2.0941176470588236
5.9228331332533015,6.534453781512605,1.0,2.1781512605042015
6.416134453781512,6.191596638655462,1.0,2.0638655462184876
5.9262424969988,6.322689075630252,1.0,2.107563025210084
6.918895558223289,6.105882352941176,1.0,2.0352941176470587
6.540168067226891,6.126050420168068,1.0,2.042016806722689
7.190828331332533,5.894117647058824,1.0,1.964705882352941
7.010756302521008,5.884033613445379,1.0,1.961344537815126
7.305690276110444,5.873949579831932,1.0,1.9579831932773109
6.2509963985594235,6.2823529411764705,1.0,2.0941176470588236
6.3698919567827135,6.236974789915966,1.0,2.0789915966386556
6.242593037214886,6.236974789915966,1.0,2.0789915966386556
6.803457382953181,5.954621848739496,1.0,1.984873949579832
6.911740696278511,5.919327731092437,1.0,1.973109243697479
6.6279951980792315,5.969747899159664,1.0,1.9899159663865547
7.343289315726291,5.788235294117647,1.0,1.9294117647058824
6.467611044417767,6.070588235294117,1.0,2.023529411764706
5.870396158463385,6.4638655462184875,1.0,2.1546218487394957
6.147995198079232,6.347899159663865,1.0,2.115966386554622
6.585450180072029,6.105882352941176,1.0,2.0352941176470587
5.750828331332533,6.398319327731093,1.0,2.1327731092436975
6.865066026410564,5.939495798319328,1.0,1.9798319327731093
8.075582232893158,5.561344537815126,1.0,1.853781512605042
6.590732292917167,6.146218487394958,1.0,2.048739495798319
6.961296518607443,5.788235294117647,1.0,1.9294117647058824
7.245858343337335,5.788235294117647,1.0,1.9294117647058824
6.750876350540216,6.025210084033613,1.0,2.008403361344538
6.76172869147659,6.060504201680672,1.0,2.0201680672268907
7.019159663865546,5.86890756302521,1.0,1.9563025210084033
6.6928211284513806,5.919327731092437,1.0,1.973109243697479
6.140456182472989,6.3277310924369745,1.0,2.1092436974789917
6.582328931572629,6.2521008403361344,1.0,2.0840336134453783
7.136854741896759,5.863865546218487,1.0,1.9546218487394957
7.201296518607443,5.979831932773109,1.0,1.9932773109243698
7.5058823529411764,5.742857142857143,1.0,1.9142857142857144
6.080144057623049,6.166386554621849,1.0,2.0554621848739494
7.184249699879952,5.803361344537815,1.0,1.934453781512605
6.0804321728691475,6.272268907563025,1.0,2.0907563025210085
6.7997118847539015,5.959663865546219,1.0,1.9865546218487395
6.568691476590637,6.105882352941176,1.0,2.0352941176470587
5.647923169267707,6.705882352941177,1.0,2.235294117647059
5.585546218487395,6.660504201680673,1.0,2.220168067226891
6.307899159663865,6.221848739495798,1.0,2.073949579831933
6.695558223289316,6.100840336134453,1.0,2.033613445378151
6.907466986794718,5.954621848739496,1.0,1.984873949579832
7.08811524609844,5.939495798319328,1.0,1.9798319327731093
6.6949339735894355,6.030252100840336,1.0,2.0100840336134453
6.456326530612245,6.085714285714285,1.0,2.0285714285714285
6.848355342136855,6.045378151260504,1.0,2.015126050420168
7.465882352941176,5.828571428571428,1.0,1.9428571428571428
6.317166866746699,6.201680672268908,1.0,2.0672268907563027
6.755150060024009,6.005042016806723,1.0,2.0016806722689076
7.2877310924369745,5.773109243697479,1.0,1.9243697478991597
7.788667466986794,5.652100840336135,1.0,1.8840336134453781
6.739783913565426,5.979831932773109,1.0,1.9932773109243698
6.922881152460985,6.060504201680672,1.0,2.0201680672268907
6.197214885954382,6.2823529411764705,1.0,2.0941176470588236
7.584921968787515,5.803361344537815,1.0,1.934453781512605
7.362208883553421,5.848739495798319,1.0,1.949579831932773
6.301416566626651,6.146218487394958,1.0,2.048739495798319
6.695846338535414,6.065546218487395,1.0,2.0218487394957982
6.305738295318127,6.176470588235294,1.0,2.0588235294117645
7.196686674669868,5.863865546218487,1.0,1.9546218487394957
6.851380552220888,5.894117647058824,1.0,1.964705882352941
6.710300120048019,6.040336134453781,1.0,2.0134453781512605
6.361296518607443,6.3126050420168065,1.0,2.104201680672269
6.585450180072029,6.171428571428572,1.0,2.057142857142857
7.5728691476590635,5.7176470588235295,1.0,1.9058823529411764
6.52014405762305,6.100840336134453,1.0,2.033613445378151
6.866986794717887,6.065546218487395,1.0,2.0218487394957982
7.355582232893157,5.763025210084034,1.0,1.9210084033613446
6.455030012004802,6.105882352941176,1.0,2.0352941176470587
6.8601680672268905,6.010084033613445,1.0,2.003361344537815
7.132773109243698,5.979831932773109,1.0,1.9932773109243698
7.252917166866746,5.783193277310924,1.0,1.9277310924369748
7.026362545018007,5.909243697478992,1.0,1.969747899159664
5.865210084033613,6.499159663865546,1.0,2.1663865546218486
7.301752701080432,5.833613445378151,1.0,1.9445378151260504
6.142617046818727,6.272268907563025,1.0,2.0907563025210085
5.5965906362545015,6.569747899159664,1.0,2.189915966386555
6.749435774309724,6.050420168067227,1.0,2.0168067226890756
6.691524609843937,6.065546218487395,1.0,2.0218487394957982
6.462232893157263,6.085714285714285,1.0,2.0285714285714285
7.130852340936374,5.828571428571428,1.0,1.9428571428571428
6.920288115246098,5.944537815126051,1.0,1.9815126050420169
6.957791116446579,5.92436974789916,1.0,1.9747899159663866
7.196302521008404,5.79327731092437,1.0,1.93109243697479
7.417046818727491,5.752941176470588,1.0,1.9176470588235295
5.931860744297719,6.4487394957983195,1.0,2.149579831932773
6.245954381752701,6.176470588235294,1.0,2.0588235294117645
7.187707082833133,5.848739495798319,1.0,1.949579831932773
6.909915966386555,5.884033613445379,1.0,1.961344537815126
6.412533013205282,6.18655462184874,1.0,2.0621848739495796
6.579495798319328,6.045378151260504,1.0,2.015126050420168
6.748763505402161,5.959663865546219,1.0,1.9865546218487395
8.46079231692677,5.5058823529411764,1.0,1.8352941176470587
7.248643457382953,5.858823529411764,1.0,1.9529411764705882
