avg_received_packets,avg_steps_for_arrival,success_rate,avg_hop
9.04342105263158,4.5473684210526315,1.0,1.5157894736842106
9.499736842105262,4.4526315789473685,1.0,1.4842105263157894
9.037631578947368,4.531578947368421,1.0,1.5105263157894737
10.830526315789474,4.231578947368421,1.0,1.4105263157894736
9.17421052631579,4.531578947368421,1.0,1.5105263157894737
9.800526315789474,4.436842105263158,1.0,1.4789473684210526
9.528157894736841,4.484210526315789,1.0,1.4947368421052631
8.001842105263158,4.705263157894737,1.0,1.568421052631579
9.515263157894736,4.4526315789473685,1.0,1.4842105263157894
7.96578947368421,4.752631578947368,1.0,1.5842105263157895
9.794736842105262,4.405263157894737,1.0,1.4684210526315788
9.268684210526315,4.531578947368421,1.0,1.5105263157894737
9.320526315789474,4.515789473684211,1.0,1.5052631578947369
9.502894736842105,4.484210526315789,1.0,1.4947368421052631
8.488947368421053,4.689473684210526,1.0,1.563157894736842
9.500263157894738,4.4526315789473685,1.0,1.4842105263157894
9.898421052631578,4.405263157894737,1.0,1.4684210526315788
10.086315789473684,4.3578947368421055,1.0,1.4526315789473685
9.482894736842105,4.4526315789473685,1.0,1.4842105263157894
9.12236842105263,4.5473684210526315,1.0,1.5157894736842106
7.714736842105263,4.78421052631579,1.0,1.5947368421052632
9.768947368421053,4.405263157894737,1.0,1.4684210526315788
9.022631578947369,4.5473684210526315,1.0,1.5157894736842106
9.25,4.5,1.0,1.5
8.737368421052631,4.578947368421052,1.0,1.5263157894736843
9.596315789473683,4.436842105263158,1.0,1.4789473684210526
9.131052631578948,4.515789473684211,1.0,1.5052631578947369
8.945789473684211,4.5473684210526315,1.0,1.5157894736842106
10.396315789473684,4.310526315789474,1.0,1.436842105263158
9.985526315789473,4.373684210526315,1.0,1.4578947368421054
9.521578947368422,4.4526315789473685,1.0,1.4842105263157894
9.787631578947368,4.405263157894737,1.0,1.4684210526315788
9.71,4.421052631578948,1.0,1.4736842105263157
9.980526315789474,4.373684210526315,1.0,1.4578947368421054
9.770526315789473,4.405263157894737,1.0,1.4684210526315788
10.187631578947368,4.342105263157895,1.0,1.4473684210526316
9.047105263157894,4.531578947368421,1.0,1.5105263157894737
9.124473684210527,4.515789473684211,1.0,1.5052631578947369
8.766052631578948,4.578947368421052,1.0,1.5263157894736843
8.400526315789474,4.673684210526316,1.0,1.5578947368421052
8.747894736842106,4.594736842105263,1.0,1.5315789473684212
10.196315789473685,4.342105263157895,1.0,1.4473684210526316
9.604473684210527,4.436842105263158,1.0,1.4789473684210526
8.391842105263159,4.673684210526316,1.0,1.5578947368421052
8.856842105263159,4.594736842105263,1.0,1.5315789473684212
9.14342105263158,4.515789473684211,1.0,1.5052631578947369
8.293684210526315,4.673684210526316,1.0,1.5578947368421052
9.690263157894737,4.421052631578948,1.0,1.4736842105263157
9.468157894736843,4.4526315789473685,1.0,1.4842105263157894
8.84157894736842,4.563157894736842,1.0,1.5210526315789474
9.227368421052631,4.5,1.0,1.5
9.303157894736842,4.5,1.0,1.5
8.477631578947369,4.6421052631578945,1.0,1.5473684210526315
9.68921052631579,4.421052631578948,1.0,1.4736842105263157
10.18,4.342105263157895,1.0,1.4473684210526316
9.487894736842104,4.4526315789473685,1.0,1.4842105263157894
