avg_received_packets,avg_steps_for_arrival,success_rate,avg_hop
9.506269387755102,5.772244897959184,1.0,1.9240816326530612
8.135134693877552,6.134693877551021,1.0,2.0448979591836736
9.347510204081633,5.791836734693877,1.0,1.9306122448979592
8.84071836734694,5.973061224489796,1.0,1.9910204081632652
10.245159183673469,5.649795918367347,1.0,1.883265306122449
10.597632653061224,5.610612244897959,1.0,1.870204081632653
9.232408163265307,5.8212244897959184,1.0,1.940408163265306
9.621371428571429,5.718367346938775,1.0,1.9061224489795918
10.83673469387755,5.524897959183673,1.0,1.8416326530612246
9.034808163265307,5.9314285714285715,1.0,1.977142857142857
9.702367346938775,5.7306122448979595,1.0,1.910204081632653
9.633844897959184,5.8310204081632655,1.0,1.943673469387755
10.013208163265306,5.6204081632653065,1.0,1.873469387755102
10.05235918367347,5.711020408163265,1.0,1.903673469387755
9.819102040816327,5.674285714285714,1.0,1.8914285714285715
10.402024489795918,5.537142857142857,1.0,1.8457142857142856
9.693926530612245,5.755102040816326,1.0,1.9183673469387754
9.435575510204082,5.78204081632653,1.0,1.9273469387755102
9.898334693877551,5.688979591836735,1.0,1.896326530612245
10.3656,5.65469387755102,1.0,1.8848979591836734
8.881371428571429,5.924081632653062,1.0,1.9746938775510203
10.36662857142857,5.6204081632653065,1.0,1.873469387755102
10.555069387755102,5.564081632653061,1.0,1.8546938775510204
10.602922448979593,5.556734693877551,1.0,1.8522448979591837
10.208326530612245,5.613061224489796,1.0,1.8710204081632653
10.009502040816326,5.63265306122449,1.0,1.8775510204081634
9.316457142857143,5.784489795918367,1.0,1.9281632653061225
9.466922448979592,5.779591836734694,1.0,1.926530612244898
9.200571428571429,5.826122448979592,1.0,1.9420408163265306
9.46734693877551,5.755102040816326,1.0,1.9183673469387754
10.476555102040816,5.591020408163265,1.0,1.863673469387755
10.327265306122449,5.573877551020408,1.0,1.8579591836734695
9.776244897959184,5.691428571428571,1.0,1.8971428571428572
9.661779591836735,5.737959183673469,1.0,1.9126530612244899
8.611444897959183,6.080816326530612,1.0,2.026938775510204
9.898579591836734,5.671836734693877,1.0,1.8906122448979592
8.205175510204082,6.066122448979592,1.0,2.0220408163265304
9.384914285714286,5.777142857142858,1.0,1.9257142857142857
8.767216326530612,6.00734693877551,1.0,2.0024489795918368
9.507755102040816,5.735510204081633,1.0,1.9118367346938776
10.012391836734693,5.65469387755102,1.0,1.8848979591836734
10.017616326530613,5.64,1.0,1.88
9.730383673469388,5.669387755102041,1.0,1.889795918367347
9.623363265306123,5.828571428571428,1.0,1.9428571428571428
8.490204081632653,6.0318367346938775,1.0,2.0106122448979593
10.204620408163265,5.64734693877551,1.0,1.8824489795918367
9.624130612244898,5.688979591836735,1.0,1.896326530612245
10.641910204081633,5.593469387755102,1.0,1.8644897959183673
9.352016326530613,5.745306122448979,1.0,1.9151020408163266
9.237453061224489,5.840816326530613,1.0,1.9469387755102041
9.587608163265307,5.750204081632653,1.0,1.916734693877551
9.34574693877551,5.816326530612245,1.0,1.9387755102040816
9.273436734693878,5.8310204081632655,1.0,1.943673469387755
9.622122448979592,5.7575510204081635,1.0,1.9191836734693877
9.035493877551021,5.8579591836734695,1.0,1.95265306122449
9.037665306122449,5.924081632653062,1.0,1.9746938775510203
9.66094693877551,5.762448979591837,1.0,1.9208163265306122
9.469730612244899,5.742857142857143,1.0,1.9142857142857144
10.406595918367348,5.588571428571429,1.0,1.8628571428571428
9.852963265306123,5.686530612244898,1.0,1.8955102040816327
9.539804081632653,5.737959183673469,1.0,1.9126530612244899
9.311918367346939,5.772244897959184,1.0,1.9240816326530612
9.973028571428571,5.691428571428571,1.0,1.8971428571428572
9.670971428571429,5.838367346938775,1.0,1.9461224489795919
10.29126530612245,5.595918367346939,1.0,1.8653061224489795
9.822367346938776,5.679183673469388,1.0,1.893061224489796
8.722383673469388,5.9951020408163265,1.0,1.9983673469387755
9.50210612244898,5.784489795918367,1.0,1.9281632653061225
9.624195918367347,5.701224489795918,1.0,1.900408163265306
11.07315918367347,5.524897959183673,1.0,1.8416326530612246
9.620065306122449,5.725714285714286,1.0,1.9085714285714286
11.029338775510205,5.500408163265306,1.0,1.833469387755102
9.816718367346938,5.706122448979592,1.0,1.9020408163265305
8.995461224489796,5.926530612244898,1.0,1.9755102040816326
9.669061224489797,5.691428571428571,1.0,1.8971428571428572
10.279885714285713,5.649795918367347,1.0,1.883265306122449
10.520457142857143,5.571428571428571,1.0,1.8571428571428572
9.45665306122449,5.784489795918367,1.0,1.9281632653061225
9.617861224489795,5.740408163265307,1.0,1.9134693877551021
8.843248979591836,5.8677551020408165,1.0,1.9559183673469387
9.42435918367347,5.7942857142857145,1.0,1.9314285714285715
10.316930612244898,5.532244897959184,1.0,1.8440816326530611
9.155395918367347,5.845714285714286,1.0,1.9485714285714286
10.521534693877552,5.529795918367347,1.0,1.8432653061224489
9.387314285714286,5.801632653061224,1.0,1.9338775510204083
9.421110204081632,5.897142857142857,1.0,1.9657142857142857
9.932685714285714,5.684081632653061,1.0,1.8946938775510205
10.293893877551021,5.593469387755102,1.0,1.8644897959183673
9.088620408163266,5.933877551020408,1.0,1.9779591836734693
10.68435918367347,5.517551020408163,1.0,1.8391836734693878
8.609077551020409,6.019591836734694,1.0,2.006530612244898
8.958318367346939,5.9044897959183675,1.0,1.9681632653061225
8.877942857142857,5.862857142857143,1.0,1.9542857142857142
9.231885714285715,5.9412244897959186,1.0,1.980408163265306
10.641632653061224,5.537142857142857,1.0,1.8457142857142856
10.1336,5.652244897959184,1.0,1.8840816326530612
9.541714285714285,5.777142857142858,1.0,1.9257142857142857
9.982351020408164,5.715918367346939,1.0,1.9053061224489796
8.806351020408163,5.9314285714285715,1.0,1.977142857142857
9.429861224489796,5.796734693877551,1.0,1.9322448979591837
10.055771428571429,5.642448979591837,1.0,1.8808163265306121
10.011297959183674,5.701224489795918,1.0,1.900408163265306
10.439885714285714,5.564081632653061,1.0,1.8546938775510204
9.268195918367347,5.870204081632653,1.0,1.956734693877551
10.211771428571428,5.642448979591837,1.0,1.8808163265306121
9.42204081632653,5.845714285714286,1.0,1.9485714285714286
9.625583673469388,5.733061224489796,1.0,1.9110204081632653
9.62065306122449,5.7942857142857145,1.0,1.9314285714285715
10.24690612244898,5.605714285714286,1.0,1.8685714285714285
10.490138775510204,5.593469387755102,1.0,1.8644897959183673
9.550220408163264,5.786938775510204,1.0,1.9289795918367347
9.934971428571428,5.7208163265306125,1.0,1.906938775510204
9.693730612244899,5.7208163265306125,1.0,1.906938775510204
8.910710204081633,5.855510204081632,1.0,1.9518367346938776
9.973551020408163,5.615510204081633,1.0,1.8718367346938776
10.989551020408163,5.50530612244898,1.0,1.8351020408163266
9.029191836734693,5.870204081632653,1.0,1.956734693877551
9.346448979591838,5.77469387755102,1.0,1.9248979591836735
10.9944,5.493061224489796,1.0,1.8310204081632653
9.380702040816326,5.828571428571428,1.0,1.9428571428571428
10.014057142857142,5.635102040816326,1.0,1.8783673469387756
9.221926530612246,5.791836734693877,1.0,1.9306122448979592
10.908310204081632,5.458775510204082,1.0,1.819591836734694
9.12050612244898,5.8946938775510205,1.0,1.9648979591836735
9.229975510204081,5.87265306122449,1.0,1.9575510204081632
9.506514285714285,5.723265306122449,1.0,1.9077551020408163
10.256408163265306,5.62530612244898,1.0,1.8751020408163266
10.28669387755102,5.615510204081633,1.0,1.8718367346938776
9.624179591836734,5.779591836734694,1.0,1.926530612244898
9.895738775510203,5.713469387755102,1.0,1.9044897959183673
10.172669387755102,5.664489795918367,1.0,1.8881632653061224
8.955036734693877,5.87265306122449,1.0,1.9575510204081632
9.733502040816326,5.708571428571428,1.0,1.9028571428571428
10.053191836734694,5.6571428571428575,1.0,1.8857142857142857
8.801044897959184,5.951020408163266,1.0,1.9836734693877551
9.738089795918368,5.7306122448979595,1.0,1.910204081632653
10.371297959183673,5.603265306122449,1.0,1.8677551020408163
8.958432653061225,5.882448979591837,1.0,1.9608163265306122
8.139102040816326,6.112653061224489,1.0,2.0375510204081633
