avg_received_packets,avg_steps_for_arrival,success_rate,avg_hop
3.647894736842105,7.057894736842106,1.0,2.3526315789473684
4.0639473684210525,6.773684210526316,1.0,2.2578947368421054
4.338684210526316,6.252631578947368,1.0,2.0842105263157893
4.417894736842105,6.110526315789474,1.0,2.036842105263158
2.7731578947368423,8.257894736842106,1.0,2.7526315789473683
3.7994736842105263,7.21578947368421,1.0,2.405263157894737
5.115526315789474,6.0,1.0,2.0
3.3092105263157894,7.578947368421052,1.0,2.526315789473684
4.971842105263158,5.7,1.0,1.9
3.863421052631579,6.489473684210527,1.0,2.163157894736842
4.1410526315789475,6.28421052631579,1.0,2.094736842105263
3.0678947368421055,8.621052631578948,1.0,2.873684210526316
3.892894736842105,6.7894736842105265,1.0,2.263157894736842
4.376315789473685,6.394736842105263,1.0,2.1315789473684212
3.6255263157894735,7.168421052631579,1.0,2.389473684210526
4.258421052631579,6.426315789473684,1.0,2.142105263157895
3.7110526315789474,7.152631578947369,1.0,2.3842105263157896
3.805,6.58421052631579,1.0,2.194736842105263
