avg_received_packets,avg_steps_for_arrival,success_rate,avg_hop
4.483412244897959,8.24326530612245,1.0,2.7477551020408164
5.2151836734693875,7.395918367346939,1.0,2.4653061224489794
4.657877551020408,8.062040816326531,1.0,2.68734693877551
4.868457142857143,7.954285714285715,1.0,2.6514285714285712
4.5504326530612245,8.015510204081632,1.0,2.6718367346938776
4.4736816326530615,8.255510204081633,1.0,2.7518367346938777
4.904669387755102,7.790204081632653,1.0,2.596734693877551
4.518808163265306,8.24326530612245,1.0,2.7477551020408164
4.983020408163266,7.777959183673469,1.0,2.59265306122449
5.334334693877551,7.54530612244898,1.0,2.5151020408163265
5.704914285714286,7.158367346938776,1.0,2.386122448979592
5.1290775510204085,7.491428571428571,1.0,2.4971428571428573
5.140522448979592,7.523265306122449,1.0,2.507755102040816
4.784897959183674,7.765714285714286,1.0,2.5885714285714285
4.861697959183673,7.714285714285714,1.0,2.5714285714285716
5.452538775510204,7.381224489795918,1.0,2.4604081632653063
4.8700081632653065,7.777959183673469,1.0,2.59265306122449
5.022448979591837,7.611428571428571,1.0,2.537142857142857
4.4144,8.679183673469387,1.0,2.893061224489796
5.098481632653061,7.579591836734694,1.0,2.526530612244898
5.237877551020408,7.511020408163265,1.0,2.503673469387755
5.331902040816327,7.4130612244897955,1.0,2.471020408163265
4.9305306122448975,7.594285714285714,1.0,2.5314285714285716
4.783608163265306,7.839183673469388,1.0,2.6130612244897957
4.328751020408164,8.186938775510203,1.0,2.7289795918367346
5.250367346938775,7.403265306122449,1.0,2.467755102040816
5.028963265306122,7.643265306122449,1.0,2.5477551020408162
4.483004081632653,8.19673469387755,1.0,2.7322448979591836
4.713632653061224,7.94204081632653,1.0,2.6473469387755104
5.0212408163265305,7.56,1.0,2.52
4.47170612244898,8.26530612244898,1.0,2.7551020408163267
4.636342857142857,7.959183673469388,1.0,2.6530612244897958
4.906448979591837,7.7706122448979595,1.0,2.590204081632653
5.093681632653062,7.613877551020408,1.0,2.537959183673469
5.175248979591837,7.506122448979592,1.0,2.5020408163265304
5.094775510204082,7.608979591836735,1.0,2.536326530612245
4.8288,7.763265306122449,1.0,2.5877551020408163
5.02254693877551,7.650612244897959,1.0,2.550204081632653
4.43555918367347,8.311836734693877,1.0,2.770612244897959
4.9056,7.6873469387755105,1.0,2.562448979591837
4.590351020408163,8.008163265306122,1.0,2.669387755102041
4.748620408163266,7.829387755102041,1.0,2.609795918367347
4.489518367346939,8.446530612244898,1.0,2.8155102040816327
4.82204081632653,7.844081632653062,1.0,2.6146938775510202
4.8614530612244895,8.037551020408163,1.0,2.679183673469388
4.355036734693877,8.226122448979591,1.0,2.7420408163265306
4.398155102040817,8.306938775510204,1.0,2.7689795918367346
5.284097959183674,7.43265306122449,1.0,2.477551020408163
4.904897959183674,7.582040816326531,1.0,2.5273469387755103
5.130465306122449,7.498775510204082,1.0,2.499591836734694
5.067869387755102,7.56734693877551,1.0,2.522448979591837
4.939118367346939,7.655510204081633,1.0,2.5518367346938775
5.764571428571428,7.1755102040816325,1.0,2.3918367346938774
4.674138775510204,7.951836734693877,1.0,2.650612244897959
5.099771428571429,7.535510204081633,1.0,2.5118367346938775
4.273926530612245,8.390204081632653,1.0,2.796734693877551
4.822563265306123,7.775510204081633,1.0,2.5918367346938775
4.856179591836734,7.880816326530613,1.0,2.626938775510204
4.476669387755102,8.213877551020408,1.0,2.7379591836734694
5.065322448979592,7.702040816326531,1.0,2.5673469387755103
4.397322448979592,8.142857142857142,1.0,2.7142857142857144
5.064669387755102,7.613877551020408,1.0,2.537959183673469
4.945828571428572,7.653061224489796,1.0,2.5510204081632653
5.5603428571428575,7.20734693877551,1.0,2.4024489795918367
5.099477551020408,7.6971428571428575,1.0,2.565714285714286
5.324506122448979,7.351836734693878,1.0,2.4506122448979593
5.329632653061225,7.45469387755102,1.0,2.4848979591836735
5.018710204081633,7.883265306122449,1.0,2.6277551020408163
5.011559183673469,7.633469387755102,1.0,2.544489795918367
